autogrades,score
5,100
10,88
12,100
13,100
11,100
10,83
5,93
10,94
9,100
8,91
10,100
11,88
5,48
11,89
5,100
12,93
5,100
4,69
9,94
8,86
12,92
12,100
2,57
8,61
7,70
9,83
5,64
11,76
3,72
6,41
4,74
7,66
3,75
9,59
9,100
2,49
7,100
9,43
9,74
7,89
4,89
7,58
6,80
7,100
5,94
4,88
4,58
1,45
11,77
7,100
10,84
8,43
5,100
10,100
6,91
12,100
13,93
4,78
7,87
3,72
11,100
6,88
9,54
10,68
8,74
10,100
12,82
3,24
4,68
12,100
8,77
8,88
7,78
6,75
10,96
8,98
4,82
9,92
10,87
7,96
7,38
9,83
13,100
4,87
9,29
4,62
9,43
5,49
7,77
6,67
9,77
4,56
4,54
13,99
4,78
11,92
9,100
8,83
4,74
7,61
7,89
4,80
10,90
2,74
2,59
8,81
4,76
6,71
7,100
4,78
5,81
5,57
7,35
8,25
9,100
9,70
3,64
11,79
5,44
13,100
12,100
12,93
5,100
3,71
9,86
3,45
6,100
1,38
9,82
8,46
9,73
5,100
