autogrades,score
8,78
10,82
8,65
11,61
8,81
9,83
7,86
8,67
4,78
4,78
11,100
7,80
8,98
8,99
7,77
10,82
9,58
2,56
10,94
10,61
7,57
8,87
7,65
11,85
12,100
5,84
9,88
11,99
1,33
9,71
9,64
8,80
6,100
11,91
12,92
10,72
10,84
8,100
13,100
6,72
12,100
10,100
3,65
8,82
4,85
3,73
6,68
9,100
8,59
11,100
8,94
13,100
7,100
3,54
8,95
8,68
8,85
6,97
2,74
6,90
2,62
13,100
11,100
11,89
7,71
10,100
4,86
8,61
7,89
9,82
8,46
9,100
10,100
6,92
12,100
6,92
12,100
10,87
5,83
7,100
9,100
10,91
4,83
2,59
12,79
13,100
9,81
9,100
3,50
11,100
7,100
7,100
11,91
5,72
6,58
11,81
12,96
9,50
4,69
8,77
3,57
8,91
2,49
10,82
6,72
7,89
4,58
6,100
1,42
10,61
11,100
5,81
3,70
3,66
8,100
8,100
9,100
5,75
3,39
5,91
13,100
9,82
2,48
13,95
6,95
11,100
9,100
9,91
4,77
8,72
12,83
10,98
8,97
6,61
3,50
7,64
5,100
11,96
3,44
8,86
5,100
2,65
7,100
6,90
13,93
11,97
12,98
6,68
5,86
9,92
12,90
2,43
10,71
9,97
10,100
5,48
10,82
9,55
11,62
9,65
12,78
6,89
5,75
5,61
5,100
8,81
8,92
8,97
9,97
11,74
11,69
13,97
12,100
9,100
8,90
9,73
13,100
9,79
7,60
12,91
3,64
9,74
7,72
6,51
9,36
8,90
5,84
10,78
8,96
1,46
5,89
6,100
8,100
11,100
11,82
11,90
7,46
4,88
3,50
7,83
2,60
9,93
5,100
