autogrades,score
9,73
5,100
5,82
11,78
7,84
10,99
5,53
5,77
4,66
11,100
9,100
8,100
13,100
4,69
10,80
7,100
12,100
11,84
11,100
9,95
3,48
6,71
4,78
4,68
12,88
13,99
3,74
10,100
4,77
10,97
5,93
9,71
7,94
4,64
5,76
9,89
11,93
12,95
8,63
11,96
12,92
9,97
8,83
6,100
5,88
4,77
7,70
9,78
2,48
5,100
8,99
7,87
12,94
12,89
4,88
8,75
11,97
7,100
10,100
7,100
8,100
5,51
7,66
12,100
7,80
10,83
10,63
10,100
11,91
8,100
9,100
6,71
7,77
8,100
5,80
4,61
2,65
13,95
4,58
10,71
6,58
3,75
8,57
5,81
8,59
11,90
5,57
11,71
7,96
12,96
11,77
1,55
10,100
11,91
10,99
8,83
9,53
11,90
9,97
8,80
3,60
10,100
8,100
9,98
5,97
11,77
13,93
9,74
6,76
6,100
12,86
6,54
5,67
5,69
7,88
9,85
4,59
4,81
12,94
8,80
8,91
12,96
6,75
8,97
11,99
3,70
10,70
10,73
11,81
3,61
10,83
8,96
11,100
7,58
8,74
10,67
10,77
8,59
1,59
12,81
3,71
3,71
13,98
6,90
8,84
13,100
10,97
7,63
2,74
8,96
6,100
8,99
6,76
5,92
8,100
9,98
3,71
8,94
10,76
6,72
2,58
7,60
4,51
8,84
12,82
5,91
12,100
4,64
9,75
11,100
13,93
11,100
10,81
7,100
5,52
10,76
9,56
11,64
4,73
10,82
13,98
